"		184",제주,2021-05-01,19,23.5,30.9,15.6,9.4,68,13
"		184",제주,2021-06-01,23.4,27,31.5,20.8,18.4,75,28
"		184",제주,2021-07-01,27.8,31.1,34.2,25.5,22.7,78,45
"		184",제주,2021-08-01,27.3,30.3,33.8,25,22.2,79,49
"		184",제주,2021-09-01,24.9,28,33.3,22.5,19,84,54
"		184",제주,2021-10-01,20.1,23.8,31.8,17.1,9,73,39
"		184",제주,2021-11-01,14,18.1,23.2,10.9,7,66,36
"		184",제주,2021-12-01,8.9,12.2,17.4,6.3,-0.5,67,30
"		184",제주,2022-01-01,6.2,9.1,14.4,3.9,0.3,68,25
"		184",제주,2022-02-01,5.6,8.7,16.2,2.9,0,62,24
"		184",제주,2022-03-01,11.4,15.5,22.3,7.8,4.5,70,18
"		184",제주,2022-04-01,15.5,19.6,26.7,11.9,5.6,70,25
"		184",제주,2022-05-01,19.4,23.1,29,15.8,9.5,65,20
"		184",제주,2022-06-01,23.9,27.5,34.4,21.1,17.3,81,47
"		184",제주,2022-07-01,28.4,31.8,36,25.7,23.2,80,49
"		184",제주,2022-08-01,29.2,32.8,37.5,26.2,21.2,75,42
"		184",제주,2022-09-01,24.1,26.9,32.8,21.9,17.2,79,25
"		184",제주,2022-10-01,18.4,21.7,30.6,15.5,11.5,69,39
"		184",제주,2022-11-01,15.2,19.3,27.4,11.8,4.1,71,26
"		184",제주,2022-12-01,6.9,9.4,14.6,4.5,-0.4,66,28
"		184",제주,2023-01-01,6.8,10.4,20.7,3.8,-3.4,68,32
"		184",제주,2023-02-01,7.7,11.1,16.4,4.8,1.1,71,34
"		184",제주,2023-03-01,12.3,16.4,22.4,8.5,2.4,66,26
"		184",제주,2023-04-01,15.5,19.4,28.6,11.8,7.4,69,14
"		184",제주,2023-05-01,19.1,23.1,29.9,16,11.4,77,28
"		184",제주,2023-06-01,23.4,26.7,31.4,20.4,15.8,76,29
"		184",제주,2023-07-01,28.1,31.4,37.3,25.6,21.8,75,39
"		184",제주,2023-08-01,28.8,32,34.8,26.3,21.6,73,43
"		184",제주,2023-09-01,25.5,28.4,33.3,23,18.2,71,46
"		184",제주,2023-10-01,19.4,23.1,26.1,16.4,13.3,60,28
"		184",제주,2023-11-01,13.7,17.4,28.4,10.4,4.6,60,19
"		184",제주,2023-12-01,9.4,12.9,23.1,6.6,-0.6,66,29
"		239",세종,2020-01-01,2.1,7.1,14.3,-1.7,-8.6,65,17
"		239",세종,2020-02-01,2.9,8.3,15.4,-1.9,-10.9,65,15
"		239",세종,2020-03-01,7.8,14.3,21.9,1.7,-4.4,52,9
"		239",세종,2020-04-01,10.8,17.9,25.9,4.3,-0.8,48,6
"		239",세종,2020-05-01,18.2,24,29.1,13,7.5,67,15
"		239",세종,2020-06-01,23.2,28.5,33.4,18.9,13.5,72,25
"		239",세종,2020-07-01,23.2,27.1,30.6,20.1,17.1,82,40
"		239",세종,2020-08-01,26.8,31,34.8,23.9,22.2,83,42
"		239",세종,2020-09-01,20.5,25.4,30.9,16.8,12.2,75,29
"		239",세종,2020-10-01,13.4,19.8,24.6,8.2,1.8,67,19
"		239",세종,2020-11-01,8,13.4,22,3.3,-3.2,64,9
"		239",세종,2020-12-01,-0.1,5,12.2,-4.3,-13.8,60,12
"		239",세종,2021-01-01,-1.7,3.3,13.4,-6.6,-19.1,62,18
"		239",세종,2021-02-01,3.2,9,22,-2.2,-9.7,53,5
"		239",세종,2021-03-01,8.8,15.1,23.3,3.2,-2.3,61,6
"		239",세종,2021-04-01,13.9,20.1,29.8,8.1,0.7,51,9
"		239",세종,2021-05-01,16.8,22.4,30.5,11.7,5.3,67,16
"		239",세종,2021-06-01,22.6,27.8,32.2,18.2,12.3,71,28
"		239",세종,2021-07-01,26.9,31.7,34.8,23,19.9,73,35
"		239",세종,2021-08-01,25.1,29.5,34.5,21.8,18.6,77,35
"		239",세종,2021-09-01,21.8,26.4,29.4,18.2,14.4,75,40
"		239",세종,2021-10-01,15,21,29.8,10.3,0.7,75,22
"		239",세종,2021-11-01,8.2,14.3,20.9,3.3,-2.4,71,19
"		239",세종,2021-12-01,1.2,6.4,12.8,-3.4,-14,66,20
"		239",세종,2022-01-01,-1.4,4.2,9.6,-6.6,-11.5,55,10
"		239",세종,2022-02-01,-0.4,5.2,13,-5.6,-10.4,50,13
"		239",세종,2022-03-01,7.7,13.9,21.1,1.9,-4.4,60,8
"		239",세종,2022-04-01,14.2,21.6,27.6,7.7,-0.5,55,11
"		239",세종,2022-05-01,18.4,25.3,30,11.7,4.3,52,16
"		239",세종,2022-06-01,23.3,28.7,35.1,19,12.6,69,12
"		239",세종,2022-07-01,26.4,30.9,34.6,22.9,20.3,79,44
"		239",세종,2022-08-01,25.3,29.2,33.4,22.3,14.7,82,34
"		239",세종,2022-09-01,21.8,27.2,32.7,17.3,10.6,70,26
"		239",세종,2022-10-01,13.9,20,28.1,9,1.4,70,17
"		239",세종,2022-11-01,9.4,16.1,24.3,3.9,-5.2,65,12
"		239",세종,2022-12-01,-2.4,2.6,11.5,-6.7,-13.8,64,16
"		239",세종,2023-01-01,-1.2,4.4,13.2,-6.1,-17.5,63,19
"		239",세종,2023-02-01,2,8.1,13.7,-3.2,-7.5,61,16
"		239",세종,2023-03-01,9.6,17.1,25,2.6,-5.6,48,10
"		239",세종,2023-04-01,13.3,19.4,27.4,7.3,0.1,59,11
"		239",세종,2023-05-01,18.5,24.4,30.2,12.8,5.2,66,17
"		239",세종,2023-06-01,23.1,28.5,33.3,18.3,14.6,71,24
"		239",세종,2023-07-01,25.6,29.9,34.5,22.7,19.2,85,46
"		239",세종,2023-08-01,26.7,31.6,35.9,23.1,19.8,80,48
"		239",세종,2023-09-01,22.7,27.4,32.1,19.2,14.2,81,34
"		239",세종,2023-10-01,14.8,21.2,24.2,9.9,3.7,74,28
"		239",세종,2023-11-01,7.6,13,25.9,2.8,-5.6,68,18
"		239",세종,2023-12-01,2.3,6.7,19.2,-1.6,-13,75,35
